comments,sentiments,compound
Has Seun banned people from talking from their religious point of view on this forum,neg,-0.4588
As Seun who is the CEO of Nairaland be atheist reach. I never see where the guy insult anyone for their religion.,neg,-0.4939
Leave and let live is the rule of life.,neg,-0.0516
"Righteousness89 has not told or forbidden anyone to worship their gods. So, why hulling insult on the guy when he has not insulted you.",pos,0.396
"You are mad! Not you alone, but you and your likes.",pos,0.5043
Nonsense!,neg,-0.4574
She didnt say she has a cure. Learn to read.,neu,0.0
Not that I have a problem with you but unfortunately this is the way most People think,neg,-0.3551
One opinion comes into your head and bingo that's the right one,neu,0.0
"There are other reasons that could warrant them removing the video,like to prevent the spread of falsehood . If you developed an app I'm sure you wouldn't want your invention to be a medium that would be used to cause harm to people's lives",neg,-0.323
How is the information false? Please educate me,pos,0.3182
Stop following the guy up and down. He might be more intelligent than you are.,pos,0.2716
and who told you aba kyari died of corona virus,neg,-0.5574
lame,neg,-0.4215
You are the idiot here. There is nothing inside your head.,neg,-0.5106
"The thing shock CNN nah, so tey demwant to investigate Nigeria version of coro",neg,-0.4588
Will you keep quiet!,neu,0.0
Your are the one who is wonderfully unreasonable. ,pos,0.5994
You call yourself an English major cancelling and reediting the guy's posts. and common punctuations you can't write or type correctly.,neg,-0.2023
Punctuations not punctuation.,neu,0.0
Shame on you and the spirits pushing you to foment trouble.,neg,-0.7003
"Senselessness has made you forgotten that Nairaland is not an English class. Typo errors, deliberate misuse of words, letters and grammar are part of the fun sane minds like mine enjoy here.",pos,0.6908
Na the good thing be that oh! he who want to hear should hear!,pos,0.5837
"This Nigerian woman acted unprofessionally and contrary to AMA policy. There are many off-label treatments used in the US, but such treatments must have undergone diligent studies and consensually approved by the AMA, FDA, CDC before they can be used. This woman will soon make the medical degree of many Nigerian trained physicians in America face serious scrutiny. She even said publicly that she has been treating people outside the rules stated by the AMA. This has never happened before. It's like an employee taking on her employer. Politics can ruin lives.",pos,0.0772
Satan has no heaven or salvation to offer duh.,pos,0.2732
"I believe your post is for someone else. I live in North America, and I am aware of how drugs are prescribed and dispensed  ",neu,0.0
.,neu,0.0
He is actually right. It's a conjunction ,neu,0.0
",",neu,0.0
 but you need a comma when you use a conjunction to join two sentences that could ideally stand on there own.,pos,0.7783
Pray tell what he died of,neg,-0.3182
So what have you said?,neu,0.0
Fools like you wait for CNN. May you jkeeo waiting for them,neg,-0.1779
Quite a good line of thought,pos,0.4927
"The game is beyond what you read in scientific journals. Open your eyes. There is a much bigger scheme happenjng. You think you sound inetlligent, but you are wallowing in ignorance.",neg,-0.5023
You are making a lot of sense,neu,0.0
"You framed your question as though many drugs are not used everyday to treat ""close friends, relatives and patients"" of certain conditions without a sufficient prove (through medical trials) for use in such conditions. How else would you call such use of drug other than off-label? HCQ is presently being used as an off-label treatment for corona. Do Dr's wait for sufficient prove before using drugs as off label? Knowlege of the mechanism of action, pathophysiology of the disease, Anecdotal evidence and evidence in practice are usually all they need to prescribe such drugs so far as the benefit of use outweighs the risk. This is clearly the case for corona virus19 and HCQ. I understand the need for sufficient prove as you said but we are not in normal times. We are in a pandemic, so timelines and standards for approval are relaxed to shorten the time effective candidates get to the patient. ",pos,0.9623
"Regarding the side effects, Chloroquine and its metabolite HCQ are not new molecules as you said. They have been around for over 50yrs and  used for the treatment of malaria. It adverse effects are well documented but they are known to be generally save. WHO relied on the result of the now retracted research published on Lancet about the safety and efficacy of HCQ to discontinue its own research. So if these drugs are generally safe, and there are no proven treatments available, and there is an anecdotal evidence that these drugs treat and prevent corona when used early, why deny Drs the right to prescribe these agent to patients as it is being done in the US? I am not encouraging abuse and misuse. I have stated clearly in one of my comments here that they be prescribed by a professional",pos,0.9422
Did your dying girlfriend and the other woman you know both tried Choloroquine? Do you know anyone that feel very sick or died after taking chloroquine? If not then why are you debunking an analysis by a professional doctor?  What does a corona virus infected person stand to loose if they tried cholorquine? (nothing!!),neg,-0.9382
"I think you should rather encourage infected people you know to try chloroquine, rather than be the person to discourage them from trying a treatment that may probably save thier lives..",pos,0.128
Also I think you probably copied and pasted this your post..,neu,0.0
"Trump is an idiot, this video is sponsored by Turning Point USA a Trump affiliated organisation. ",neg,-0.5106
Several months of blunders have shown that Trump has no idea what he is talking about. ,neg,-0.296
"Do you actually know google, facebook and youtube's policies on corona researches and recommendation?",neu,0.0
 (1)Their policy summary states any research whose outcome deviates from the recommendations of the so-called Medical Consensus (actually WHO or CDC) should be deprioritized or even removed. ,neu,0.0
"(2)That is for any research to be published, its recommendations must not disagree with the those of WHO or CDC.",pos,0.2924
" (3)In other words, a research's outcome is already predetermined for it to be published.",neu,0.0
You cannot support no.1 without supporting no.2 and no 3. It's simple logic.,neg,-0.7063
"Second. These were a team of Medical Doctors, some with many years of working experience, working at the frontline. It was just not an individual. It was therefore uncharitable of you to refer to them and other independent organizations as ""every fringe radical and quack and kook and conspiracy theorist?"" Do you know that CDC disagrees with WHo on many points. If that is true, why shouldn't others have disagreements with them. The knowlege of corona is still evolving. No one organization has the monopoly of knowledge.",neg,-0.4153
"If you're not a top end, cutting edge researcher in these fields, you have nothing constructive to add to the debate other than listening and learning and taking your cues from tested, well-researched consensus",neg,-0.0572
"...I laugh to the above comment. You see my friend, it is not a rocket science. Now is especially in an era of information overload. Moreover you don't even know me. Not everyone is lazy. Some of us actually make out time to study outside our fields, get access to research, meta-analyze and thereby  make sound deductions and meaningful contributions to public discourse.",pos,0.8276
Ain't you old enough to make a point without name calling? ,neu,0.0
Is that how you were raised? ,neu,0.0
Has society brewed you into such?,neu,0.0
When will you grow up?,neu,0.0
"the woman is a confusionist. with all her sucumbus incubus, celebrity impregnating a lady through her dream and filling her stomach with semen.... and a whole lots of silliness from her.... ",neu,0.0258
Breitbart is the originator of the video and Breitbart is headed by Steve bannon a conspiracy theorist and former ally of Trump.,neg,-0.5267
so people be wise.,pos,0.5209
"oh sis,unfortunately you called the wrong person.",neg,-0.4767
Don't you get tired of this nonsense?,neg,-0.0757
All for petty likes...,neg,-0.2023
pick the messages in the post forget the grammar. There are Strong's spiritual messages in the post and that is all that matters,neg,-0.2023
So will as a doctor watch your patient die all in the name of policy?,neg,-0.5994
"In your view, do you believe that there are some truth in that Dr's assertion?",pos,0.3182
"Man, and so it is dt you turn urself 2 a wailer 4 nothing!",neu,0.0
... trailing someone who is so poise & forward looking 2 dignify your distractions wit a response!,pos,0.2714
Be original!,pos,0.3802
Be bold enough 2 be urself by writing your own comments 4 shares & likes rather using @Righteousness89's spectacular comments 2 garner   likes & shares!,pos,0.8977
"U alwys tryna make urself popular by attaching your comments 2 his peculiar, thoughtful comments, because if you don't glue your comments 2 his, no one probably wil know u're on NL! Yap, since no comments originally comes frm you except you unnecessarily quote him!",pos,0.4912
"Wich grammar are you assigned 2 correct on SM, for crying out loud? Who is writing exam or doing any former presentation here dt u're talking of rightness of grammar?",neg,-0.5362
Why won't you stop being petty?,neu,0.0227
Shun negative energy!,neg,-0.4389
"Man, tryna be independent & stand out!",neu,0.0
"Blaze your own trail, find your own path, and set your own pace like he -@Righteousness89, has done & you wil be outstanding too!",pos,0.7777
I come in peace!,pos,0.5848
To be politically motivated and publicly contradicting the organization that gave you the license in an unprofessional way is not smart.,neg,-0.5938
"Which is better, that  you watch a patient dies even if it is your loved one or you save life and damn the consequences?",pos,0.8074
"Medicine is evidence based. Current studies say it's more like a placebo and doesn't add any benefit in treating the virus. Who ever giving it in the US is doing that at their own risk. So why would I even think of giving such to my patients? Do you know the implications of a medical error in the US? You may lose your license, get sued for a lot of money and may ended up in jail. Why would I risk that? I've treated many symptomatic corona patients and never used HCQ and they did fine.",neg,-0.4985
Na how much be this PC,neu,0.0
Why so stupid??,neg,-0.6191
"Why not. She claims to have used it to treat over 300 people and takes it ourself. Other white doctors who were with her done similar. My friend uses it to treat his patients. It is also used in many countries including Nigeria. The drug is not a new drug in Nigeria. There have been some literarures, deprioritized by google anyway, that show it''s effectiveness.  I counsel everyone to go on breitbart.com and watch the full video of the Drs. It was a two day program.",pos,0.8225
Go get a teaching Job fool,neg,-0.4404
"Hi,",neu,0.0
So do you think she would come out and just lie about the number of cases she and her colleagues have treated? ,pos,0.0772
That's a lot of people they have cured so i think it should be given a second look and not just tossed away as irrelevant. It could mean the difference for  a lot of people globally except some people have something to hide from the public. Just my thoughts...,neg,-0.1779
"please spare me that crap, 0you cant make hasty generalizations for a world of 7billion based on your succesful treatment of just 300 people, thats what madagascar did also before the numbers rose and where are they and their corona virus drug today? Besides that telling people a toxic drug like chloroquine is the cure has resulted in avoidable death in the past from indiscriminate consumption, so I wonder why a so-called doctor would be doing this all over again.",neg,-0.4019
Wao! Is that all you have to say as 'inforesource'?,neu,0.0
"Oga, you know nothing.",neu,0.0
Tell us.,neu,0.0
They are all in it together. Conspiracy wako lunatics.,neg,-0.7184
Sorry I quoted the wrong person,neg,-0.5267
It's what you guys do. ,neu,0.0
"Well if HCQ has a reasonable benefit in the treatment of Coronavirus compared to the risks then its fine to use it when there are no contraindications,however if there is insufficient evidence to prove this I do not think that regulatory agencies should say they are beneficial when they are not and that's my position.",pos,0.6705
How did you arrive at the position that they are really beneficial to patients with corona virus19 and I'm quite interested in the prevention part,pos,0.734
Cure or suppresses the sickness,neu,0.0
One of the doctors even said that the HCQ is being used twice a week. Other drugs could be used daily though.,neu,0.0
I asked a simple question would you let your loved one die or stick to WHO's policy? This time around am referring to someone close to you not a distance friend or relation,neg,-0.3875
The US have 4M+ infections.. more than 1M has recovered. She's claiming credit for 300+. So?,pos,0.3818
May your struggles end the way they should.,neg,-0.3612
Antichrist. See them. ,neu,0.0
Does it matter? focus on the message and stop bugging the young man on every thread,neg,-0.2732
I will tellyouthetruth ....he is a nuisance,neu,0.0
Prophet of doom,neg,-0.4019
"Bros, he is right.",neu,0.0
You are not thinking rightly. You guys are the reason why this country will never move forward. Unless you are not Nigerian.,neu,0.0
"To be clear, the problem is global not Nigerian.. corona virus has killed loads of people across the globe, but you wouldn't understand that since all you know is Nigeria.",neg,-0.4215
"If you think Russia, US, UK, Iran, Japan, South Korea and the host of others that have had massive disagreements right from time will now agree to kill their citizens collectively because of hydrochloroquine or WHO, then you gotta ask yourselves lots of pertinent questions.",neg,-0.7184
"She wears mask because she doesn't want to be embarrassed and harassed by MOB, dude. it's just like trying to fulfil all righteousness.",neg,-0.575
She just reviewed the secrets Nigeria doctors are using to cure corona virus19,neu,0.0
"Forget it. How can Mark Zuckerberg, Jack Dorsey and Steve Chen unanimously delete her video? what are they hiding from us that we don't know? Because they don't want anything to do with black or what? You know before you come to speak on a live television you must make sure you facts are authentic.",neg,-0.374
She's spoiling their market!  ,neu,0.0
"If the whole world want to hide something from you, you'll never see it.",neg,-0.1027
What she posted is MISinformation.. there are instances where people overdosed and die for drug abuse trying to prevent corona virus19,neg,-0.8402
"See her reply, this woman highly controversial she is now calling Jesus to destroy Facebook server",neg,-0.6801
Misinformation? And she got series of threats? A trained medical practitioner would rarely do such. What then is the essence of their 7-10 yrs in school of medicine and surgery? is it to play table tennis and basketball?,neg,-0.5661
"Simple question, if a group of doctors who are distinguished in their profession come out to say hydroxychloroquin does help in the treatment of corona virus in a country known for their meticulous preservation of records, why report to debunking the claim instead of investigating their claims? Pulling down videos lends credence to the claim by some that there is a conspiracy.",neg,-0.1779
"I hope you can read very well. Where did I mention WHO? I can't use it on anyone. In fact, no hospital will approve you to use HCQ for the virus. With the current symptomatic treatment, patients still have high % rate of surviving.",pos,0.6478
Exactly! The quick response shows that there is more that meet the eyes,neu,0.0
Tests have been conducted by experts and they arrived at the conclusion that it doesn't cure coronavirus,neu,0.0
Watch television and read news with your brain  ,neu,0.0
And you believe it's fake news why? Because Trump said the same thing or because CNN said it's fake? ,neg,-0.7622
I disagree. She has a point. You are just being as paranoid and ignorant as the whites were in the days before chloroquine was discovered. ,neg,-0.6908
"OR, it's about the radical left and their incense hatred and fear of Trump re winning the election. ",neg,-0.6124
You sound stupid. Really stupid.   ,neg,-0.7783
why do you hate this guy.,neg,-0.5719
"Because someone is trained and have 40years experience, is that sufficient to evade blunders?",neu,0.0
May your struggle end the way they should and hope you grow up and learn how to eat with elders.,pos,0.1531
"You as a villian can make me hero by your consistent attack and incense hatred... But it doesn't matter, afterall both will be rewarded by the producer and director of the SCRIPT.",pos,0.5612
"Unfortunately, the strong unity of the audience is broken because of what they see or read on the movie screen. Get off the screen, shut it down, and find out and face the reality of the truth behind the screen!",pos,0.1007
"Movie screen: media, tech, and internet space..",neu,0.0
"Trump, greatest scam of the history!",pos,0.2003
"Exactly! So if she says that all those patients did not die and got better, i personally think that these claims deserve a closer look with a lot more objectivity rather than what a lot of people are doing by trying to discredit her, call her names and even debunk the fact that she is a doctor. ",pos,0.746
"There is a truth in what she is saying just that the powers that be do not like it because they have a product to sell to the nations, which is vaccines.",neu,0.049
She has a point that mask don't aid in preventing the spread of coronavirus?,neu,0.0191
"I get your point.. but think ABT it.. Russia, Iran, Iraq, UK, Germany and all other countries agreed to kill her citizen for vaccines?  And if that do happen, it's that Lady that will detect and shout right?",neg,-0.7399
Tell them at home first..,neu,0.0
Since you can sense sound in a text. ,neu,0.0
Chronic idiot.,neg,-0.5106
Shuuush!! Stay away and stop acting like a housefly around some posts,pos,0.2225
Let us just say that someone had to man up and speak the truth! This entire drama has gone on for too long and it makes even the educated ones look very foolish. She did the right thing..,neg,-0.0989
"Can you please talk about the drugs Composition and stop highlighting her personal talk.. corona virus is a world pandemic ,Solution is needed She is not the first to talk about this Composition.",pos,0.34
I have noticed that you seem to always have an issue with @righteous or so in many of his/her posts.,neu,0.0
Are you sure of this ?,pos,0.3182
POTUS have talk ooooo mad people should keep shut ,neg,-0.4939
Dafty.. Daft... idiot,neg,-0.5106
This is the same woman that said masturbation leads to sex with spirits ,neu,0.0
There is also another video about her talking about doctors making drugs from alien DNA. Just because she wears a lab coat does mean she is credible. She's obviously unwell.,neu,0.0
Grow up,neu,0.0
All the latest breaking news on Elite News Central. Browse the Independent's complete collection of articles and commentary on Elite News Central.,neu,0.0
You are Fooling yourself self if you think there is no cure for Coronavirus.,neg,-0.5994
Let the mainstream media be fooling you with propaganda.,neg,-0.5719
Media is controlled by powerful people.,pos,0.4215
They want to dish out vaccine at all cost. And they will discredit any form of cure for coronavirus.,pos,0.0772
"And they are making people die, so that people can advocate for their vaccine.",neg,-0.5994
"Obviously, there is drug for malaria, typhoid etc.",neu,0.0
But they still kill. ,neg,-0.6908
Think.,neu,0.0
Although these Powerful people controlling the earth will win no matter any rebellion comment.,pos,0.6124
Don't mind them.,neu,0.0
All he knows is what media tells him.,neu,0.0
"My point is, if the powerful people controlling the earth are doing that shit, there's nothing that lady or any of us can do ABT it.. only God can change it.",pos,0.0772
"all the countries on earth will never agree at the same time to kill their people, it ain't an antichrist era already",neg,-0.7789
"It's not like they are agreeing, other countries don't have a choice too.",pos,0.0747
The people dying are collateral damage for a vaccine to come in.,neg,-0.4939
"New Zealand have eradicated corona virus from her territories, Germany is doing a fantastic job, South Korea and even Japan.",pos,0.5574
Saying Iran and Russia for instance agreed to the death of her citizen for the West to bring vaccine is ridiculous.,neg,-0.6486
"At the end of the day such conspiracy theorem don't hold water, it makes absolutely no sense. If Africa is dense following the West, Several other countries aint.",neg,-0.7089
Didn't people die in those countries that eradicated?,pos,0.4847
And what do you mean eradicated?,neu,0.0
"Last time i checked, they called something '2nd wave'",neu,0.0
Not sure you pay attention to what's happening in those places.. a lil' research on those countries i mentioned will help,pos,0.2579
Thanks.,pos,0.4404
Your very first thoughtless response prompted my reply to you. ,neg,-0.507
"When you're talking, speak with facts and not emotions. ",neu,0.0
Dr Stella isn't the first doctor to spread this awareness. Lots of other doctors who recorded success with the treatment have spoken out openly about this.,pos,0.5719
"So when you're talking, don't speak based on assumptions....eg ""if that were the case why would the government let people die""? ",neu,0.0
Do you know how many people Governments have let die? ,neg,-0.5994
"Let me give you an example,  do you know how many people the Nigerian Govt let die every year due to malaria?",neg,-0.5994
If the Nigerian Govt is serious they can reduce malaria just by implementing some policies but no they won't as they'd rather embezzle money instead. ,neg,-0.4497
I don't want to go too far but please learn to speak with facts. ,pos,0.4289
Still doesn't mean jerk ,pos,0.2584
Hermes Dior posted and IThis is the same woman that said masturbation leads to sex with spirits grin. There is also another video about her talking about doctors making drugs from alien DNA. Just because she wears a lab coat does mean she is credible. She's obviously unwell. ,pos,0.4767
Don't cry bro.,pos,0.3724
"The whole world and all the countries therein can not sign-up to a conspiracy of anti'drug' and let her people die.. should they do that, it automatically become a way of life and your kind will never find out, not Dr Immanuel that believe demons semen causes ailments.",pos,0.7332
"This is what you are not getting, it's not that that countries sign up to kill their citizens, but they don't have a choice.",neg,-0.431
corona is real.,neu,0.0
"Now, it's like a terrorist work ",neg,-0.4939
"The virus must have been planted on people knowingly or unknownly, then these personnels spreads this virus to countries.",neu,0.0
It might be thst Italian that brought it to Nigeria.,neu,0.0
"A virus they already have vaccine for, but they are not fools that will create a virus and release the vaccine immediately. Everyone knows vaccine takes years to make, now they will make one in 1 year, laughable.",pos,0.75
"And the powers that be created this virus, they don't care who dies to achieve their aim. ",neg,-0.1601
"So you can that countries didn't sign up for their citizens to die, but they don't have a choice.",neg,-0.3506
"... And you know this because? Let me guess, you're extremely smart and figured it out against the big pharma.",pos,0.4576
"The big pharma are like antivirus companies, since they have big competitions they don't spin global ailments because competition will eat it up, someone will figure the cure out before you release yours. Worse they do is target a location.. country or continent, but targeting the whole world, Nay.. someone will punch the craze.",neg,-0.296
People just generate conspiracy theorems from their imaginations that don't even add up. ,neg,-0.5267
"Thanks for the conversation but since your your spinning it into some crazy weirdasss conspiracy theorem, I'll pass.",neg,-0.775
.,neu,0.0
We are the conscious and true profile of Black culture around the world. ,pos,0.4215
"As a REALTORE, I'm driven by determination, ambition, and a fiery passion for enabling residential buyers, sellers, and owners of multi-family units to meet their real estate goals through a fulfilling experience.",pos,0.5106
Yeah,pos,0.296
Well done,pos,0.2732
damn!  So bitter.. only God knows what you're going through,neg,-0.1601
"Damn this guy read with his brain, Nice!",pos,0.1007
"Check your gene, you'll see the recessive gene is stupidity",neg,-0.4404
"So just because an opinion differs from yours, the person is a fool? Wow!  How were you raised?",pos,0.372
"Because an opinion differs from yours, the person is a mumu. How convenient! Your upbringing requires patching",neu,0.0
Philly Vintage Tees has over 20 years of experience in the customized apparel industry. We provide high-quality traditional screen printing and digital print solutions to businesses and individuals alike. If you need a t-shirt printing service in Philadelphia we can help. We a fully operational printing company and we can accept all kinds of orders no matter how to bulk or small it is. Low minimum!,pos,0.4753
 I tell you o. The joke would really be on her hence they made sure it's a black from an African university (unfortunately Nigeria). I pity her in advance,pos,0.3182
YOU ARE THE REAL DISGRACE FOR BEING SUCH A BIG FOOL EVEN WITH ALL THE EVIDENCES AGAINST THOSE WHO SEEK TO CONTROL THE WORLD STARING AT YOU IN THE FACE.,neg,-0.7269
"If you are too foolish to use your brain well till a few years from now, you'll look back after a few years and realise how foolish you have been to believe the media that took down her videos.",neg,-0.2732
Almost everyone in my family and church have lost their sense of smell and taste and recovered recently....which is a symptom of corona virus.,neg,-0.3182
Are we all infected and recovering on our own?,neg,-0.4939
after all there is a 98% recovery rate.,neu,0.0
"If you feel/believe you, your family, and other people you know are infected with corona virus19, whether you're recovering on your own or not, please isolate for the required number of days. ",neg,-0.5057
There are cases where people recover but still able to infect others because of the long incubation period of the virus.,neu,0.0
"Btw, I believe there are other things other than corona virus that can cause collective loss of smell but if you cant test, then isolate as much as possible.",pos,0.0613
"we've been isolated for over a month now....so no worries, the senses are back but one cant help but wonder.",neg,-0.7216
"In bold: okay that's great! so you all had  loss of smell and no other symptoms? Interesting. yea I wonder if it was corona virus, but good that you've all recovered.",pos,0.8197
"This one shock me. So you all were eating ""anyhow"" food the past days and not been able to tell if it was sweet or not  ",pos,0.1027
its not a total loss of taste but a significant loss of taste.,pos,0.6278
Guy that wrote this i believe wat you said because i had like two people dt called me from lagos that felt exactly dt way..,pos,0.3612
They both lost their sense of smell and taste buh i wonder wat could be the cause..,neg,-0.3182
It happtns mostly in lagos.,neu,0.0
I hope obasa has nt sprayed lagos like dis?... ,pos,0.6597
"No be only you OP. 3 of us in my family, me included, had Mild symptoms including loss of taste and smell, but we recovered after about 2 or 3 days. We are based in Kano by the way. A whole lot of people have catch corona and recover.",neg,-0.3071
"Wow! Me too. It started with malaria symptoms, then I couldn't taste nor smell anything",pos,0.6239
I've recovered though.,neu,0.0
But it's a scary experience,neg,-0.4939
That shits happened to me for four days i couldn't smell nor taste anything i had to isolate during those period but my sense of taste and smell are back stronger than before. ,pos,0.2382
And that was the first in my life that i lost both senses. ,neg,-0.3182
Unlike malaria where i lost sense of taste or catarhh sense of smell.,neg,-0.3182
your location please,pos,0.3182
I have lost my taste and smell senses too and it's been like this for like a month now. in fact yesterday I was even taking a drink and was wondering why it tasted so different until I now remembered what I was going through then I calmed down.,pos,0.6486
"if it's corona virus, then maybe I won't be too surprised because the Italian index case in Nigeria passed through my company when he landed at Lagos airport.",neg,-0.1695
"health wise, so far, I have had malaria which is another symptom but I have recovered from it and am doing fine right now",pos,0.5023
the only precaution I have been observing so far is not going to visit my elderly relatives as I don't want to be the source of their infection.,neg,-0.0572
presently I take a lot of this our local herb called dongoyaro which is very effective for curing malaria,pos,0.5256
I think its because the average nigerian has gone tru a lot.,neu,0.0
Thats why the virus doesnt seem to affect us that much.,neu,0.0
An average Nigerian(African ) has treated Malaria more than ten times.,neu,0.0
An average European hasn't even for once.,neu,0.0
Chloroquine treats Malaria right ?,neu,0.0
i just recovered last week,neu,0.0
"Bro did you take any medication, let's be enlighten please",pos,0.6808
Interesting thread,pos,0.4019
Lalasticlala is this not worth taking to front page?,neg,-0.1695
let people continue sharing their experiences,pos,0.4215
I swearugod. Everyone I know are currently treating malaria fever or something similar to corona lately. It almost same symptoms like weak and joint pain. Zero sense of taste/smell and mid temperature coupled with headache. ,neg,-0.6077
Even me sef I've been down for 3days now. I can't smell shit. Could this be happening due to changes in weather or our China is here fully?? ,pos,0.508
I don't want to die.,pos,0.4449
Wow.,pos,0.5859
Speechless really.,neu,0.0
My sense of smell was down for some days. I had mild catarrhafter one heavy rain like that...,pos,0.3612
"As for my sense of taste, that one is still intact. I regretted it the day I put a little too much salt in my food, I no fit chop am ",neg,-0.128
"But on a serious note, I think many of us have caught the virus and recovered. I had mild chills recently and it went away before I could complete the dose of malaria tablets. ",neg,-0.0772
We already have herd immunity in Africa. ,neu,0.0
I think the reason antimalaria drugs help people with corona virus symptoms is because many of them contain artemisinin derivatives gotten from Artemisia Annua which is the main content of the Madagascar cure.,pos,0.4019
The truth is that many people in Nigeria have already knowingly and unknowingly contracted and treated Coronavirus. Some people have also died. ,neg,-0.3182
The NCDC figures do not capture all of that.,neu,0.0
Nigerians have moved on and left Corona behind.,neu,0.0
We move!,neu,0.0
Only you bro,neu,0.0
Are you for real?,neu,0.0
That's corona oooh,neu,0.0
"When Rats/Wallgecko die in a corner of your bedroom, that smell sense you lost will be restore ",neg,-0.6124
OP a friend said I should ask you which area is your location,pos,0.4939
Yes. Alot of people are treating corona virus at home knowingly and unknowingly.,pos,0.4019
"Before The discovery of LOSS OF TASTE AND SMELL as a symptom of the corona, I was Ill during Early March and I had that as symptom too. I also had Soreness of throat,a joint pains and a bit of fever but no cough which disappeared after some weeks without medications. So when I saw that WHO discovered loss of smell and taste as a symptom of the Coronavirus I was like ooh maybe I had it but my body fought it off.",neg,-0.8663
Mine is intact bros ,pos,0.2023
Just you bro....,neu,0.0
Accept our heartfelt sympathies  ,pos,0.7269
My sense of taste and smell is perfect.,pos,0.5719
Is this a coincidence or what? ,neu,0.0
"My gf told me she lost her sense of smell and taste just yesterday, even her family but there are recovering now. ",neg,-0.1655
"Whats happening, i never lost mine o,i use men's 211 pef, i spray almost everyday so i know i never lost mine o. ",pos,0.4449
Scary though.,neg,-0.4939
Things tasted saltier,neu,0.0
call ncdc straight...don't infect more people,neu,0.0
Like something was sprayed in the atmosphere. ,pos,0.3612
"When you breath, it's like the air is somehow...",pos,0.3612
"When you put food in your mouth, no taste, everything changes.",neg,-0.296
That had happened to me sometimes 2016,neu,0.0
"But i tested for corona virus, negative.",neg,-0.5719
Sense will not kill you bro ,pos,0.5773
Anxiety could be the cause. I remember getting too worried about the pandemic... Reading those scary news and counting the number of deaths. Then I was indoor when I experience lost of taste and smell for almost a week,neg,-0.7964
There is a 98% recovery rate where??,neu,0.0
Scam!,neg,-0.6114
"Same here mehn... Bn suffering this for a week now, just recovered from malaria but still can't smell or taste nothing. Based in Lagos",neg,-0.2617
please which church be that ,pos,0.3182
PLEASE!,pos,0.3802
"You are not alone bro, many people had similar experience but recovered on their own ",pos,0.0951
Best thing is to boost our immune system with good fruits and veggies not drugs,pos,0.9001
Corinna virus is over hyped here in Africa. Believe me more than 76% Lagosians has contracted by one means or other. But their immune system fought and beat it out.,neu,-0.0258
"I noticed it in my body twice and just drank a lot of water and fluids, I didn't even use Vit C and it left.",neu,0.0
"If you don't chronic or complicated health records, there is 99% chance that you willneasily overcome it in this part of the world.",pos,0.25
"It has come to stay, we are already getting use to it too.",neu,0.0
"Smell a pussy or a dick, it will return.",neg,-0.5106
Bad day is when you came home with your babe and your mom says wow this girl is prettier than the one you brought home last night*.,pos,0.5267
I have a feeling we have almost all caught this thing and recovered. Someone very close to me in my compound recently tested positive. No symptoms at all. As healthy as a horse. If that person has it I am sure all of us in this compound have it. Because we no socially distance at all o. And nobody here has shown any symptoms. ,pos,0.6908
I had a slight fever for like a day around the beginning of the pandemic but it quickly went away. I'm suspecting maybe I had it then. Maybe I was even the index case in my compound.  ,neg,-0.0772
Let's just stop this silly lockdown shit. We are all going to get this virus and recover. That's the ultimate outcome. We are just postponing it unnecessarily with these lockdowns and curfew,neg,-0.7331
It happened to me well and I am now back this was last three week men it started with a slight fever oooo ,pos,0.2732
Take this drugs and it will be ok,pos,0.296
M and B 33 tablet  one tablet three times  a day with 1000mg of vitamin C tablet ,pos,0.296
Then always eat fruits and eat ginger as well ,pos,0.2732
It's. Not related to corona virus at all,neu,0.0
"Another cousin told me her wife mum (who has vulture nose ) is suffering from such too,one of moderators family is feeling it too,na why he make front page.",neg,-0.6808
"Same here, I made a post about it some time ago",neu,0.0
"I have completely recovered though, It was a damn scary experience!",neg,-0.7345
"had same experience last week I just bomb myself with ginger, hot water and snuff",neg,-0.4939
"I am currently experiencing both, Malaria and typhoid are what I treated...",neu,0.0
Jobless people,neu,0.0
.               Other version of mouth odour....,neu,0.0
"I know someone who had similar issue, I'll try to list out what she does, might not be all but this might help though",pos,0.5499
"always rinse your mouth with clean water after eating anything, as in anything ",pos,0.4019
brush morning and just before bed at night when you're sure you won't eat anything again ,pos,0.3182
use tooth brush that has medium bristles and when you brush make sure you clean the very last set of teeth (molars) because that's where food particles hide,pos,0.5106
"don't be aggressive when using toothbrush, be gentle",pos,0.5178
brush your tongue at each time ,neu,0.0
I'd recommend a minty toothpaste ,pos,0.3612
"finally, you can try ginger (not garlic o) try chewing ginger sometimes it can help too",pos,0.4019
I think the problem may be from your digestive system.,neg,-0.4019
Bad breath is hereditary buh can be control. I knew my friend if en de talk I de close my mouth. Him no get babe reach today bcus of it,neg,-0.34
Awon smelling mouth  ,neu,0.0
"Truth be told bros, you can never have a good breath ever again. ",neu,-0.0274
I like your use of words. Superb!!,pos,0.8011
"Just keep using the prescription given to u, and pray. nothing last forever",pos,0.3182
Your bad breath strong for your body like your kidney be that....e carry weight o,pos,0.3182
"You're not alone. I know someone that when he talks or exhale, you begin to wonder if he swallowed pit toilet",pos,0.1877
"Starting chewing garlic constantly, it helps",pos,0.3818
If you see this - there's a proven solution to most bad breath. Get a specialized tongue brush. Religiously brush (scrub) your tongue as often as you can - say twice a day. Come back and say thanks.,pos,0.1045
